ID	Type	SKU	Name	Product Code	size	color	pcs	Published	Is featured?	Visibility in catalog	Short description	Description	Date sale price starts	Date sale price ends	Tax status	Tax class	In stock?	Stock	Low stock amount	Backorders allowed?	Sold individually?	Weight (kg)	Length (cm)	Width (cm)	Height (cm)	Allow customer reviews?	Purchase note	Sale price	Regular price	Categories	Tags	Shipping class	Images	feature1	feature2	feature3	feature4	feature5	Download limit	Download expiry days	Parent	Grouped products	Upsells	Cross-sells	External URL	Button text	Position						
	simple	pack-3-0064	Hotpack - Plastic Clear Container 24 oz with Lids - 250 pcs	C24HP		Clear	250 pcs	1	0	visible	Hotpack - Plastic Clear Container 24 oz with Lids - 250 pcs	Hotpack - Plastic Clear Container 24 oz with Lids - 250 pcs - Offer your guests the perfect pleasure by enabling everyone to carry homemade salads, sandwiches, pasta and more with this hotpack clear salads container! Such containers, which are made of plastic material and are transparent coating, are ideal for delis, concession stands, food vendors, coffee shops and any retail food business providing take-out.				taxable		1			0	0					1		 30,250 	Food Packaging > Containers > Take-Out	disposable		/hotpack-plastic-clear-container-24-oz-with-lids-250-pcs.jpg	Offer your guests the perfect pleasure by enabling everyone to carry homemade salads, sandwiches, pasta and more with this hotpack clear salads container! 	Such containers, which are made of plastic material and are transparent coating, are ideal for delis, concession stands, food vendors, coffee shops and any retail food business providing take-out.												0						
	simple	pack-3-0065	Hotpack - Plastic Clear Container 32 oz with Lids - 250 pcs 	C32HP		Clear	250 pcs	1	0	visible	Hotpack - Plastic Clear Container 32 oz with Lids - 250 pcs 	Hotpack - Plastic Clear Container 32 oz with Lids - 250 pcs - Offer your guests the perfect pleasure by enabling everyone to carry homemade salads, sandwiches, pasta and more with this hotpack clear salads container! Such containers, which are made of plastic material and are transparent coating, are ideal for delis, concession stands, food vendors, coffee shops and any retail food business providing take-out.				taxable		1			0	0					1		 32,725 	Food Packaging > Containers > Take-Out	disposable		/hotpack-plastic-clear-container-32-oz-with-lids-250-pcs.jpg	Offer your guests the perfect pleasure by enabling everyone to carry homemade salads, sandwiches, pasta and more with this hotpack clear salads container! 	Such containers, which are made of plastic material and are transparent coating, are ideal for delis, concession stands, food vendors, coffee shops and any retail food business providing take-out.												0						
	simple	pack-3-0066	Hotpack - Plastic Clear Container 48 oz with Lids - 250 pcs 	C48HP		Clear	250 pcs	1	0	visible	Hotpack - Plastic Clear Container 48 oz with Lids - 250 pcs 	Hotpack - Plastic Clear Container 48 oz with Lids - 250 pcs - Offer your guests the perfect pleasure by enabling everyone to carry homemade salads, sandwiches, pasta and more with this hotpack clear salads container! Such containers, which are made of plastic material and are transparent coating, are ideal for delis, concession stands, food vendors, coffee shops and any retail food business providing take-out.				taxable		1			0	0					1		 44,000 	Food Packaging > Containers > Take-Out	disposable		/hotpack-plastic-clear-container-48-oz-with-lids-250-pcs.jpg	Offer your guests the perfect pleasure by enabling everyone to carry homemade salads, sandwiches, pasta and more with this hotpack clear salads container! 	Such containers, which are made of plastic material and are transparent coating, are ideal for delis, concession stands, food vendors, coffee shops and any retail food business providing take-out.												0						
	simple	pack-3-0067	Hotpack - Plastic Clear Container 4 oz with Lids - 250 pcs	C4HP		Clear	250 pcs	1	0	visible	Hotpack - Plastic Clear Container 4 oz with Lids - 250 pcs	Hotpack - Plastic Clear Container 4 oz with Lids - 250 pcs - Offer your guests the perfect pleasure by enabling everyone to carry homemade salads, sandwiches, pasta and more with this hotpack clear salads container! Such containers, which are made of plastic material and are transparent coating, are ideal for delis, concession stands, food vendors, coffee shops and any retail food business providing take-out.				taxable		1			0	0					1		 19,525 	Food Packaging > Containers > Take-Out	disposable		/hotpack-plastic-clear-container-4-oz-with-lids-250-pcs.jpg	Offer your guests the perfect pleasure by enabling everyone to carry homemade salads, sandwiches, pasta and more with this hotpack clear salads container! 	Such containers, which are made of plastic material and are transparent coating, are ideal for delis, concession stands, food vendors, coffee shops and any retail food business providing take-out.												0						
	simple	pack-3-0068	Hotpack - Plastic Clear Container 64 ozwith Lids - 250 pcs	C64HP		Clear	250 pcs	1	0	visible	Hotpack - Plastic Clear Container 64 ozwith Lids - 250 pcs	Hotpack - Plastic Clear Container 64 oz with Lids - 250 pcs - Offer your guests the perfect pleasure by enabling everyone to carry homemade salads, sandwiches, pasta and more with this hotpack clear salads container! Such containers, which are made of plastic material and are transparent coating, are ideal for delis, concession stands, food vendors, coffee shops and any retail food business providing take-out. 				taxable		1			0	0					1		 49,500 	Food Packaging > Containers > Take-Out	disposable		/hotpack-plastic-clear-container-64-oz-with-lids-250-pcs.jpg	Offer your guests the perfect pleasure by enabling everyone to carry homemade salads, sandwiches, pasta and more with this hotpack clear salads container! 	Such containers, which are made of plastic material and are transparent coating, are ideal for delis, concession stands, food vendors, coffee shops and any retail food business providing take-out.												0						
	simple	pack-3-0069	Hotpack - Plastic Clear Container 6 ozwith Lids - 250 pcs 	C6HP		Clear	250 pcs	1	0	visible	Hotpack - Plastic Clear Container 6 ozwith Lids - 250 pcs 	Hotpack - Plastic Clear Container 6 oz with Lids - 250 pcs - Offer your guests the perfect pleasure by enabling everyone to carry homemade salads, sandwiches, pasta and more with this hotpack clear salads container! Such containers, which are made of plastic material and are transparent coating, are ideal for delis, concession stands, food vendors, coffee shops and any retail food business providing take-out.				taxable		1			0	0					1		 19,525 	Food Packaging > Containers > Take-Out	disposable		/hotpack-plastic-clear-container-6-oz-with-lids-250-pcs.jpg	Offer your guests the perfect pleasure by enabling everyone to carry homemade salads, sandwiches, pasta and more with this hotpack clear salads container! 	Such containers, which are made of plastic material and are transparent coating, are ideal for delis, concession stands, food vendors, coffee shops and any retail food business providing take-out.												0						
	simple	pack-3-0070	Hotpack - Plastic Clear Container 8 oz with Lids - 250 pcs 	C8HP		Clear	250 pcs	1	0	visible	Hotpack - Plastic Clear Container 8 oz with Lids - 250 pcs 	Hotpack - Plastic Clear Container 8 oz with Lids - 250 pcs - Offer your guests the perfect pleasure by enabling everyone to carry homemade salads, sandwiches, pasta and more with this hotpack clear salads container! Such containers, which are made of plastic material and are transparent coating, are ideal for delis, concession stands, food vendors, coffee shops and any retail food business providing take-out.				taxable		1			0	0					1		 15,400 	Food Packaging > Containers > Take-Out	disposable		/hotpack-plastic-clear-container-8-oz-with-lids-250-pcs.jpg	Offer your guests the perfect pleasure by enabling everyone to carry homemade salads, sandwiches, pasta and more with this hotpack clear salads container! 	Such containers, which are made of plastic material and are transparent coating, are ideal for delis, concession stands, food vendors, coffee shops and any retail food business providing take-out.												0						
	simple	pack-3-0071	Hotpack - Clear Container 7 Inch (Bugutte Box) - 400 pcs	CHD7		Clear	400 pcs	1	0	visible	Hotpack - Clear Container 7 Inch (Bugutte Box) - 400 pcs	Hotpack - Clear Container 7 Inch (Bugutte Box) - 400 pcs - Offer your guests the perfect pleasure by enabling everyone to carry homemade salads, sandwiches, pasta and more with this hotpack clear salads container! Such containers, which are made of plastic material and are transparent coating, are ideal for delis, concession stands, food vendors, coffee shops and any retail food business providing take-out.				taxable		1			0	0					1		 53,680 	Food Packaging > Containers > Take-Out	disposable		/hotpack-clear-container-7-inch-(bugutte box)-400-pcs.jpg	Offer your guests the perfect pleasure by enabling everyone to carry homemade salads, sandwiches, pasta and more with this hotpack clear salads container! 	Such containers, which are made of plastic material and are transparent coating, are ideal for delis, concession stands, food vendors, coffee shops and any retail food business providing take-out.												0						
	simple	pack-3-0072	Hotpack - Clear Container 9 Inch (Bugutte Box) - 400 pcs	CHD9		Clear	400 pcs	1	0	visible	Hotpack - Clear Container 9 Inch (Bugutte Box) - 400 pcs	Hotpack - Clear Container 9 Inch (Bugutte Box) - 400 pcs - Offer your guests the perfect pleasure by enabling everyone to carry homemade salads, sandwiches, pasta and more with this hotpack clear salads container! Such containers, which are made of plastic material and are transparent coating, are ideal for delis, concession stands, food vendors, coffee shops and any retail food business providing take-out.				taxable		1			0	0					1		 58,520 	Food Packaging > Containers > Take-Out	disposable		/hotpack-clear-container-9-inch-(bugutte box)-400-pcs.jpg	Offer your guests the perfect pleasure by enabling everyone to carry homemade salads, sandwiches, pasta and more with this hotpack clear salads container! 	Such containers, which are made of plastic material and are transparent coating, are ideal for delis, concession stands, food vendors, coffee shops and any retail food business providing take-out.												0						
	simple	pack-3-0073	Hotpack - Foam Cup 6oz - 25pc x 40pkt	FC6M		White	25pcx40pkt	1	0	visible	Hotpack - Foam Cup 6oz - 25pc x 40pkt	Hotpack - Foam Cup 6oz - 25pc x 40pkt - Serve your drinks with the economy choice Hotpack 6 Oz white foam cups. Styrofoam cups have the ability to hold cold and hot foods, this foam cup is great for serving guests at your picnic, party, or catered event! The cup is insulated to make sure that food temperatures remain constant. It is also non-absorbent to prevent any liquids from leaking through.				taxable		1			0	0					1		 46,200 	Food Packaging > Plates, Bowls and Cups > Cups	FOAM CUP		/hotpack-foam-cup-6oz-25-pc-x-40-pkt.jpg,/hotpack-foam-cup-6oz-25-pc-x-40-pkt-1.jpg	Styrofoam cups have the ability to hold cold and hot foods, this foam cup is great for serving guests at your picnic, party, or catered event! 	The cup is insulated to make sure that food temperatures remain constant. It is also non-absorbent to prevent any liquids from leaking through.												0						
