Type,Sku,Name/Product Title,Manufacture Name,Short Description,Description,Part Number,In stock,Regular Price,Special Price,product_code,pcs,tag,color,size,Focus Keyword,Meta _Description,Categories,Images,Features_1,Features_2,Features_3,Features_4,Features_5,Features_6,Features_7,Features_8,Features_9,Features_10,specification_1,specification_2,specification_3,specification_4,specification_5,specification_6,specification_7,specification_8,specification_9,specification_10,specification_11,specification_12,specification_13,specification_14,specification_15,specification_16,specification_17,specification_18,specification_19,specification_20,wpbm_choose_badge
,pack-8-0069,Black Base Microwave Hd Rectangular Container - 1 x 150,,Black Base Microwave Hd Rectangular Container - 1 x 150,"Black Base Microwave Hd Rectangular Container - 1 x 150 -  The storage containers are a handy approach to preserve the food clean as well as at your convenience, ideal for school or at work meals, food prep or leftover food. The containers could be concealed in a suitcase or backpack for on-the-go foods and treats which are portable and portable. This range of Black Base containers incorporates a model for space-saving storage that could be comfortably stored in a fridge, cooler, or shelf.",,1,104.5,,ZAI-RE28BK,150,,,,Black Base Microwave Hd Rectangular Container - 1 x 150,Black Base Microwave Hd Rectangular Container - 1 x 150,Food Packaging > Containers > Take-Out,/black-base-microwave-hd-rectangular-container-1-x-150.jpg,The storage containers are a handy approach to preserve the food clean as well as at your convenience,"Ideal for school or at work meals, food prep or leftover food",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pack-8-0070,"Microwave 4 Compartment Container, 1000 ml - 1 x 120",,"Microwave 4 Compartment Container, 1000 ml - 1 x 120","Microwave 4 Compartment Container, 1000 ml - 1 x 120 - This convenient item is perfect for holding your soups, stews, deli salads, and desserts. Great for delis, salad bars, or restaurant take-out applications, this container is designed for transporting, storing, and then reheating hot food items. Avoid the hassles of moving your food to another container for reheating with microwaveable containers from the Hotpack collection. These containers, cheap and sturdy, are made to withstand the extreme conditions of your microwave, keeping it secure and ensuring that your food stays hot and delicious.",,1,99,,ZAI-RE4100,120,,,,"Microwave 4 Compartment Container, 1000 ml - 1 x 120","Microwave 4 Compartment Container, 1000 ml - 1 x 120",Food Packaging > Containers > Take-Out,/microwave-4-compartment-container-1000-ml-1-x-120.jpg," This convenient item is perfect for holding your soups, stews, deli salads, and desserts","Great for delis, salad bars, or restaurant take-out applications","This container is designed for transporting, storing, and then reheating hot food items",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pack-8-0071,Microwave Black Base Hd Round Container - 1 x 150,,Microwave Black Base Hd Round Container - 1 x 150,"Microwave Black Base Hd Round Container - 1 x 150 -  The storage containers are a handy approach to preserve the food clean as well as at your convenience, ideal for school or at work meals, food prep or leftover food. The containers could be concealed in a suitcase or backpack for on-the-go foods and treats which are portable and portable. This range of Black Base containers incorporates a model for space-saving storage that could be comfortably stored in a fridge, cooler, or shelf.",,1,60.5,,ZAI-RO16BK,150,,,,Microwave Black Base Hd Round Container - 1 x 150,Microwave Black Base Hd Round Container - 1 x 150,Food Packaging > Containers > Take-Out,"/microwave-black-base-hd-round-container-1-x-150.jpg,/microwave-black-base-hd-round-container-1-x-150-1.jpg"," This convenient item is perfect for holding your soups, stews, deli salads, and desserts","Great for delis, salad bars, or restaurant take-out applications","This container is designed for transporting, storing, and then reheating hot food items",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pack-8-0072,Microwave Black Base Hd Round Container Ro225 - 1 x 500 pcs,,Microwave Black Base Hd Round Container Ro225 - 1 x 500 pcs,"Microwave Black Base Hd Round Container Ro225 - 1 x 500 pcs -  The storage containers are a handy approach to preserve the food clean as well as at your convenience, ideal for school or at work meals, food prep or leftover food. The containers could be concealed in a suitcase or backpack for on-the-go foods and treats which are portable and portable. This range of Black Base containers incorporates a model for space-saving storage that could be comfortably stored in a fridge, cooler, or shelf.",,1,99,,ZAI-RO225BK,500,,,,Microwave Black Base Hd Round Container Ro225 - 1 x 500 pcs,Microwave Black Base Hd Round Container Ro225 - 1 x 500 pcs,Food Packaging > Containers > Take-Out,/microwave-black-base-hd-round-container-ro225-1-x-500-pcs.jpg," This convenient item is perfect for holding your soups, stews, deli salads, and desserts","Great for delis, salad bars, or restaurant take-out applications","This container is designed for transporting, storing, and then reheating hot food items",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pack-8-0073,Clear Microwave Hd Round Conatiner Ro225 - 1 x 500 pcs,,Clear Microwave Hd Round Conatiner Ro225 - 1 x 500 pcs,"Clear Microwave Hd Round Conatiner Ro225 - 1 x 500 pcs -  The storage containers are a handy approach to preserve the food clean as well as at your convenience, ideal for school or at work meals, food prep or leftover food. The containers could be concealed in a suitcase or backpack for on-the-go foods and treats which are portable and portable. This range of Black Base containers incorporates a model for space-saving storage that could be comfortably stored in a fridge, cooler, or shelf.",,1,99,,ZAI-RO225CL,500,,,,Clear Microwave Hd Round Conatiner Ro225 - 1 x 500 pcs,Clear Microwave Hd Round Conatiner Ro225 - 1 x 500 pcs,Food Packaging > Containers > Take-Out,/clear-microwave-hd-round-conatiner-ro225-1-x-500 pcs.jpg," This convenient item is perfect for holding your soups, stews, deli salads, and desserts","Great for delis, salad bars, or restaurant take-out applications","This container is designed for transporting, storing, and then reheating hot food items",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pack-8-0074,Microwave Black Base Hd Round Container Ro24 - 1 x 150 pcs,,Microwave Black Base Hd Round Container Ro24 - 1 x 150 pcs,"Microwave Black Base Hd Round Container Ro24 - 1 x 150 pcs -  The storage containers are a handy approach to preserve the food clean as well as at your convenience, ideal for school or at work meals, food prep or leftover food. The containers could be concealed in a suitcase or backpack for on-the-go foods and treats which are portable and portable. This range of Black Base containers incorporates a model for space-saving storage that could be comfortably stored in a fridge, cooler, or shelf.",,1,77,,ZAI-RO24BK,150,,,,Microwave Black Base Hd Round Container Ro24 - 1 x 150 pcs,Microwave Black Base Hd Round Container Ro24 - 1 x 150 pcs,Food Packaging > Containers > Take-Out,/microwave-black-base-hd-round-container-ro24-1-x-150 pcs.jpg," This convenient item is perfect for holding your soups, stews, deli salads, and desserts","Great for delis, salad bars, or restaurant take-out applications","This container is designed for transporting, storing, and then reheating hot food items",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pack-8-0075,Microwave Black Base Hd Round Container Ro450 1 x 500 pcs,,Microwave Black Base Hd Round Container Ro450 1 x 500 pcs,"Microwave Black Base Hd Round Container Ro450 - 1 x 500 pcs -  The storage containers are a handy approach to preserve the food clean as well as at your convenience, ideal for school or at work meals, food prep or leftover food. The containers could be concealed in a suitcase or backpack for on-the-go foods and treats which are portable and portable. This range of Black Base containers incorporates a model for space-saving storage that could be comfortably stored in a fridge, cooler, or shelf.",,1,110,,ZAI-RO450BK,500,,,,Microwave Black Base Hd Round Container Ro450 1 x 500 pcs,Microwave Black Base Hd Round Container Ro450 1 x 500 pcs,Food Packaging > Containers > Take-Out,/microwave-black-base-hd-round-container-ro450-1-x-500-pcs.jpg," This convenient item is perfect for holding your soups, stews, deli salads, and desserts","Great for delis, salad bars, or restaurant take-out applications","This container is designed for transporting, storing, and then reheating hot food items",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pack-8-0076,Microwave Black Base Hd Round Container Ro32 - 1 x 150 pcs,,Microwave Black Base Hd Round Container Ro32 - 1 x 150 pcs,"Microwave Black Base Hd Round Container Ro32 - 1 x 150 pcs -  The storage containers are a handy approach to preserve the food clean as well as at your convenience, ideal for school or at work meals, food prep or leftover food. The containers could be concealed in a suitcase or backpack for on-the-go foods and treats which are portable and portable. This range of Black Base containers incorporates a model for space-saving storage that could be comfortably stored in a fridge, cooler, or shelf.",,1,82.5,,ZAI-RO32BK,500,,,,Microwave Black Base Hd Round Container Ro32 - 1 x 150 pcs,Microwave Black Base Hd Round Container Ro32 - 1 x 150 pcs,Food Packaging > Containers > Take-Out,"/microwave-black-base-hd-round-container-ro32-1-x-150-pcs.jpg, /microwave-black-base-hd-round-container-ro32-1-x-150-pcs-1.jpg"," This convenient item is perfect for holding your soups, stews, deli salads, and desserts","Great for delis, salad bars, or restaurant take-out applications","This container is designed for transporting, storing, and then reheating hot food items",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pack-8-0077,Microwave Clear Hd Round Conatiner Ro450 - 1 x 500 pcs,,Microwave Clear Hd Round Conatiner Ro450 - 1 x 500 pcs,"Microwave Clear Hd Round Conatiner Ro450 - 1 x 500 pcs -  The storage containers are a handy approach to preserve the food clean as well as at your convenience, ideal for school or at work meals, food prep or leftover food. The containers could be concealed in a suitcase or backpack for on-the-go foods and treats which are portable and portable. This range of Black Base containers incorporates a model for space-saving storage that could be comfortably stored in a fridge, cooler, or shelf.",,1,110,,ZAI-RO450CL,150,,,,Microwave Clear Hd Round Conatiner Ro450 - 1 x 500 pcs,Microwave Clear Hd Round Conatiner Ro450 - 1 x 500 pcs,Food Packaging > Containers > Take-Out,/microwave-clear-hd-round-conatiner-ro450-1-x-500 pcs.jpg," This convenient item is perfect for holding your soups, stews, deli salads, and desserts","Great for delis, salad bars, or restaurant take-out applications","This container is designed for transporting, storing, and then reheating hot food items",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pack-8-0078,Rectangular Microwave Black Base Hd Container Re28 - 1 x 150 pcs,,Rectangular Microwave Black Base Hd Container Re28 - 1 x 150 pcs,"Rectangular Microwave Black Base Hd Container Re28 - 1 x 150 pcs -  The storage containers are a handy approach to preserve the food clean as well as at your convenience, ideal for school or at work meals, food prep or leftover food. The containers could be concealed in a suitcase or backpack for on-the-go foods and treats which are portable and portable. This range of Black Base containers incorporates a model for space-saving storage that could be comfortably stored in a fridge, cooler, or shelf.",,1,93.5,,ZAI-RE28BK,150,,,,Rectangular Microwave Black Base Hd Container Re28 - 1 x 150 pcs,Rectangular Microwave Black Base Hd Container Re28 - 1 x 150 pcs,Food Packaging > Containers > Take-Out,/rectangular-microwave-black-base-hd-container-re28-1-x-150 pcs.jpg," This convenient item is perfect for holding your soups, stews, deli salads, and desserts","Great for delis, salad bars, or restaurant take-out applications","This container is designed for transporting, storing, and then reheating hot food items",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pack-8-0079,Microwave Black Base Hd Rectangular Container Re58 - 1 x 150 pcs,,Microwave Black Base Hd Rectangular Container Re58 - 1 x 150 pcs,"Microwave Black Base Hd Rectangular Container Re58 - 1 x 150 pcs -  The storage containers are a handy approach to preserve the food clean as well as at your convenience, ideal for school or at work meals, food prep or leftover food. The containers could be concealed in a suitcase or backpack for on-the-go foods and treats which are portable and portable. This range of Black Base containers incorporates a model for space-saving storage that could be comfortably stored in a fridge, cooler, or shelf.",,1,242,,ZAI-RE58BK,150,,,,Microwave Black Base Hd Rectangular Container Re58 - 1 x 150 pcs,Microwave Black Base Hd Rectangular Container Re58 - 1 x 150 pcs,Food Packaging > Containers > Take-Out,"/microwave-black-base-hd-rectangular-container-re58-1-x-150-pcs.jpg, /microwave-black-base-hd-rectangular-container-re58-1-x-150-pcs-1.jpg, /microwave-black-base-hd-rectangular-container-re58-1-x-150-pcs-2.jpg"," This convenient item is perfect for holding your soups, stews, deli salads, and desserts","Great for delis, salad bars, or restaurant take-out applications","This container is designed for transporting, storing, and then reheating hot food items",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pack-8-0080,Wooden Cutlery Set 160mm - 1 x 250 pcs,,Wooden Cutlery Set 160mm - 1 x 250 pcs,"Wooden Cutlery Set 160mm - 1 x 250 pcs - The premium disposable cutlery set is made with high quality wood. The wooden silverware are very strong and durable and they won’t break or melt off like plastic utensils. The disposable wooden utensils are made with respect for the environment. The spoons, knives and forks are non-toxic and they are compostable and biodegradable. You can use the wooden tableware for any kind of event. The disposable wooden utensils are great for catered events and picnics. The disposable wooden utensils will give your party a unique style and aesthetic.",,1,104.5,,ZAI-WP4KIT,250,,,,Wooden Cutlery Set 160mm - 1 x 250 pcs,Wooden Cutlery Set 160mm - 1 x 250 pcs,Wooden > Wooden Cutlrey,"/wooden-cutlery-set-160mm-1-x-250-pcs.jpg,/wooden-cutlery-set-160mm-1-x-250-pcs-1.jpg,/wooden-cutlery-set-160mm-1-x-250-pcs-2.jpg,/wooden-cutlery-set-160mm-1-x-250-pcs-3.jpg,/wooden-cutlery-set-160mm-1-x-250-pcs-4.jpg", The premium disposable cutlery set is made with high quality wood  ,The wooden silverware are very strong and durable and they won’t break or melt off like plastic utensils.,The disposable wooden utensils are made with respect for the environment,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pack-8-0081,Wooden Spoon 160mm - 40 x 50 pcs,,Wooden Spoon 160mm - 40 x 50 pcs,"Wooden Spoon 160mm - 40 x 50 pcs - These spoons are made of natural wood which are completely biodegradable and compostable. There are 50 spoons per package and you can use them for food tasting as a ice cream spoon, a coffee spoon, a dessert spoon, a soup spoon or a tea spoon in home, cafe, restaurants, bars, dessert shop and milk tea shop etc.
",,1,181.5,,ZAI-WP160SP,50,,,,Wooden Spoon 160mm - 40 x 50 pcs,Wooden Spoon 160mm - 40 x 50 pcs,Wooden > Wooden Cutlrey,/wooden-spoon-160mm-40-x-50-pcs.jpg,These spoons are made of natural wood which are completely biodegradable and compostable,"It can use them for food tasting as a ice cream spoon, a coffee spoon, a dessert spoon, a soup spoon or a tea spoon in home",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pack-8-0082,Wooden Fork 160mm - 40 x 50pcs,,Wooden Fork 160mm - 40 x 50pcs,"Wooden Fork 160mm - 40 x 50pcs - Made from a lightweight wood, these disposable wooden sporks (combination of a spoon and a fork) can be used for a wide variety of foods including both hot and cold items. Featuring a natural / wooden looking feel, they are suitable for all kinds of both hold and cold food including takeaway items, rice, salads, pastas and much more. The smooth finished natural look and feel of this wooden cutlery gives them not just a rustic but also an organic feel helping enhance the visual presentation of your food. The sporks have a nice touch and are smooth and refined which prevents any splinters for the user. The wooden material means it won't affect the taste of your food and their quality design and manufacturer makes them resistant to breaking while being used. These sporks are food safe and are a smart looking eco-friendly alternative to plastic. ",,1,181.5,,ZAI-WP160FK,50,,,,Wooden Fork 160mm - 40 x 50pcs,Wooden Fork 160mm - 40 x 50pcs,Wooden > Wooden Cutlrey,/wooden-fork-160mm-40-x-50pcs.jpg,"Made from a lightweight wood, these disposable wooden sporks ",It can be used for a wide variety of foods including both hot and cold items,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pack-8-0083,Wooden Coffee Stirrer Paper Wrapped - 10 x 500pcs,,Wooden Coffee Stirrer Paper Wrapped - 10 x 500pcs,"Wooden Coffee Stirrer Paper Wrapped - 10 x 500pcs - Coffee stirrers are made from 100% natural birch wood renewable resource. The coffee stirrers can be disposed with food or waste, health & hygiene, biodegradable & environmentally friendly. The coffee sticks are strong & thick,well polished body, smooth to touch. It can handle the high temperature of the beverage without passing any woody odor.",,1,110,,ZAI-WPKIT4,500,,,,Wooden Coffee Stirrer Paper Wrapped - 10 x 500pcs,Wooden Coffee Stirrer Paper Wrapped - 10 x 500pcs,Wooden > Disposable Coffee Stirrer ,"/wooden-coffee-stirrer-paper-wrapped-10-x-500pcs.jpg, /wooden-coffee-stirrer-paper-wrapped-10-x-500pcs-1.jpg",Coffee stirrers are made from 100% natural birch wood renewable resource," The coffee stirrers can be disposed with food or waste, health & hygiene, biodegradable & environmentally friendly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pack-8-0084,Paper Wrapped Paper Straw 6mm 20 x 100pcs,,Paper Wrapped Paper Straw 6mm 20 x 100pcs,"Paper Wrapped Paper Straw 6mm 20 x 100pcs - Eco-friendly disposable straws made with 100% biodegradable environmental friendly materials. With BPA-free paper and food-safe ink that doesn't bleed it's the ideal paper straws to pop into your cup of water or juice. Made with multiple layers of thick paper and will not fall apart, melt or get soggy in liquid for an extended period of time.",,1,77,,ZAI--PS6197,100,,,,Paper Wrapped Paper Straw 6mm 20 x 100pcs,Paper Wrapped Paper Straw 6mm 20 x 100pcs,Paper Products > Paper Straws,/paper-wrapped-paper-straw-6mm-20-x-100pcs.JPG,Eco-friendly disposable straws made with 100% biodegradable environmental friendly materials,With BPA-free paper and food-safe ink that doesn't bleed it's the ideal paper straws to pop into your cup of water or juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pack-8-0085,Paper Wrapped Paper Straw 8mm 20 x 100pcs,,Paper Wrapped Paper Straw 8mm 20 x 100pcs,"Paper Wrapped Paper Straw 8mm 20 x 100pcs - Eco-friendly disposable straws made with 100% biodegradable environmental friendly materials. With BPA-free paper and food-safe ink that doesn't bleed it's the ideal paper straws to pop into your cup of water or juice. Made with multiple layers of thick paper and will not fall apart, melt or get soggy in liquid for an extended period of time.",,1,121,,ZAI-PS8220,100,,,,Paper Wrapped Paper Straw 8mm 20 x 100pcs,Paper Wrapped Paper Straw 8mm 20 x 100pcs,Paper Products > Paper Straws,/paper-wrapped-paper-straw-8mm-20-x-100pcs.jpg,Eco-friendly disposable straws made with 100% biodegradable environmental friendly materials,With BPA-free paper and food-safe ink that doesn't bleed it's the ideal paper straws to pop into your cup of water or juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pack-8-0086,Paper Wrapped Paper Straw 10mm 20 x 100pcs,,Paper Wrapped Paper Straw 10mm 20 x 100pcs,"Paper Wrapped Paper Straw 10mm 20 x 100pcs - Eco-friendly disposable straws made with 100% biodegradable environmental friendly materials. With BPA-free paper and food-safe ink that doesn't bleed it's the ideal paper straws to pop into your cup of water or juice. Made with multiple layers of thick paper and will not fall apart, melt or get soggy in liquid for an extended period of time.",,1,137.5,,ZAI-PS10220,100,,,,Paper Wrapped Paper Straw 10mm 20 x 100pcs,Paper Wrapped Paper Straw 10mm 20 x 100pcs,Paper Products > Paper Straws,/paper-wrapped-paper-straw-10mm-20-x-100pcs,Eco-friendly disposable straws made with 100% biodegradable environmental friendly materials,With BPA-free paper and food-safe ink that doesn't bleed it's the ideal paper straws to pop into your cup of water or juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pack-8-0087,Paper Straw Color Mixed 10mm - 20 x 100pcs,,Paper Straw Mixed Color 10mm - 20 x 100pcs,"Paper Straw Mixed Color 10mm - 20 x 100pcs - Eco-friendly disposable straws made with 100% biodegradable environmental friendly materials. With BPA-free paper and food-safe ink that doesn't bleed it's the ideal paper straws to pop into your cup of water or juice. Made with multiple layers of thick paper and will not fall apart, melt or get soggy in liquid for an extended period of time.
    Assorted bright colored paper straws are sure to make your day or party more colorful and bright.

",,1,88,,ZAI-DS1020,100,,,,Paper Straw Color Mixed 10mm - 20 x 100pcs,Paper Straw Mixed Color 10mm - 20 x 100pcs,Paper Products > Paper Straws,/paper-straw-mixed-color-10mm-20-x-100pcs.jpg,Eco-friendly disposable straws made with 100% biodegradable environmental friendly materials,With BPA-free paper and food-safe ink that doesn't bleed it's the ideal paper straws to pop into your cup of water or juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pack-8-0088,Paper  Straw Mixed Color -  6 x 197mm,,Paper  Straw Mixed Color -  6 x 197mm,"Paper  Straw Mixed Color -  6 x 197mm- Eco-friendly disposable straws made with 100% biodegradable environmental friendly materials. With BPA-free paper and food-safe ink that doesn't bleed it's the ideal paper straws to pop into your cup of water or juice. Made with multiple layers of thick paper and will not fall apart, melt or get soggy in liquid for an extended period of time.",,1,55,,ZAI-DS0620,,,,,Paper  Straw Mixed Color -  6 x 197mm,Paper  Straw Mixed Color -  6 x 197mm,Paper Products > Paper Straws,/paper-straw-mixed-color-6-x-197-mm.jpg,Eco-friendly disposable straws made with 100% biodegradable environmental friendly materials,With BPA-free paper and food-safe ink that doesn't bleed it's the ideal paper straws to pop into your cup of water or juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pack-8-0089,Paper Straw Mixed Color - 8 x 197mm,,Paper Straw Mixed Color - 8 x 197mm,"Paper Straw Mixed Color - 8 x 197mm - Eco-friendly disposable straws made with 100% biodegradable environmental friendly materials. With BPA-free paper and food-safe ink that doesn't bleed it's the ideal paper straws to pop into your cup of water or juice. Made with multiple layers of thick paper and will not fall apart, melt or get soggy in liquid for an extended period of time.",,1,71.5,,ZAI-DS0820,,,,,Paper Straw Mixed Color - 8 x 197mm,Paper Straw Mixed Color - 8 x 197mm,Paper Products > Paper Straws,/paper-straw-mixed-Color-8-x-197mm.jpg,Eco-friendly disposable straws made with 100% biodegradable environmental friendly materials,With BPA-free paper and food-safe ink that doesn't bleed it's the ideal paper straws to pop into your cup of water or juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pack-8-0090,"Paper Cup with Plastic Lid Black, 4 oz -  20 x 50pcs",,"Paper Cup with Plastic Lid Black, 4 oz -  20 x 50pcs","Paper Cup with Plastic Lid Black, 4 oz -  20 x 50pcs - Serve your coffee-loving customers their caffeine fix in style with these 4 ounce Black Cups. These paper espresso cups feature an innovative rippled wall design that acts as built-in insulation and eliminates the need for you to purchase separate coffee cup sleeves! Their sturdy insulated walls work to keep your hot beverages enjoyably warm, while keeping your customers hands comfortably cool. Use these black paper coffee cups to serve steamy cups of green tea or freshly brewed espressos at coffee shops, cafes, bakeries, and more.",,1,33,,ZAI-4562,50,,,,"Paper Cup with Plastic Lid Black, 4 oz -  20 x 50pcs","Paper Cup with Plastic Lid Black, 4 oz -  20 x 50pcs",Paper Products > Paper Cups,"/paper-cup-with-plastic-lid-black-4oz-20-x-50pcs.jpg,/paper-cup-with-plastic-lid-black-4oz-20-x-50pcs-1.jpg","These 4 ounce hot cups have built-in insulation - eliminating the need for separate sleeves. This saves you money, while lessening your impact on the environment","With their innovative ripple wall insulated design, these disposable espresso cups keep beverages enjoyably warm while keeping customers' hands comfortably cool",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pack-8-0091,"Black Paper Cup Plastic Sip Lid 8oz, 20 x 50",,Black Paper Cup Plastic Sip Lid 8oz - 20 x 50 pcs,"Black Paper Cup Plastic Sip Lid 8oz - 20 x 50 - Made specifically to fit our 8-ounce disposable coffee cups and disposable tea cups, these lids make to go coffee orders convenient and secure. Made from 100% recyclable plastic, these black lids fit tightly onto our cups, ensuring that your freshly brewed coffee or tea orders stay hot and fresh every time. Trendsetting and stylish, these lids fit onto their corresponding cups tightly, protecting customers from spillage and keeping the contents hot. You will get 500 of these lids per order. Coffee cups and tea cups can be purchased separately.",,1,55,,ZAI-LID08BK,50,,,,"Black Paper Cup Plastic Sip Lid 8oz, 20 x 50",Black Paper Cup Plastic Sip Lid 8oz - 20 x 50 pcs,Paper Products > Paper Cups,"/black-paper-cup-plastic-sip-lid-8oz-20-x-50pcs.jpg,/black-paper-cup-plastic-sip-lid-8oz-20-x-50pcs-1.jpg",Made from 100% recyclable plastic,These black lids fit tightly onto our cups,"Constructed with 100% premium paper, these disposable tea cups can be easily recycled after use - making it easy for you to be nature-friendly",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pack-8-0092,"Pet Hinged Rectangle Container Flat 375 ML, 6 x 50pcs",,Pet Hinged Rectangle Container Flat 375 ML - 6 x 50pcs,"Pet Hinged Rectangle Container Flat 375 ML - 6 x 50pcs  - Ideal for packaging of rice, noodles, pasta, maggi, gravy, yogurt, poha, Etc. It can be used to as kitchen storage or as a take away parcel container for offices, schools, colleges, restaurants parcel and delivery. Transparent lids makes these containers. Microwave safe and easily stackable.",,1,79.2,,PHRCF375,50,,,,"Pet Hinged Rectangle Container Flat 375 ML, 6 x 50pcs",Pet Hinged Rectangle Container Flat 375 ML - 6 x 50pcs,Food Packaging > Containers > Take-Out,"/pet-hinged-rectangle-container-flat-375-ml-6-x-50pcs.jpg,/pet-hinged-rectangle-container-flat-375-ml-6-x-50pcs-1.jpg","Ideal for packaging of rice, noodles, pasta, maggi, gravy, yogurt, poha, etc"," It can be used to as kitchen storage or as a take away parcel container for offices, schools, colleges, restaurants parcel and delivery",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pack-8-0093,"Pet Hinged Rectangle Container Flat 500 ML, 6 x 50pcs",,Pet Hinged Rectangle Container Flat 500 ML - 6 x 50pcs,"Pet Hinged Rectangle Container Flat 500 ML - 6 x 50pcs - Ideal for packaging of rice, noodles, pasta, maggi, gravy, yogurt, poha, Etc. It can be used to as kitchen storage or as a take away parcel container for offices, schools, colleges, restaurants parcel and delivery. Transparent lids makes these containers. Microwave safe and easily stackable.",,1,88,,PHRCF500,50,,,,"Pet Hinged Rectangle Container Flat 500 ML, 6 x 50pcs",Pet Hinged Rectangle Container Flat 500 ML - 6 x 50pcs,Food Packaging > Containers > Take-Out,"/pet-hinged-rectangle-container-flat-500-ml-6-x-50-pcs.jpg,/pet-hinged-rectangle-container-flat-500-ml-6-x-50-pcs-1.jpg","Ideal for packaging of rice, noodles, pasta, maggi, gravy, yogurt, poha, etc"," It can be used to as kitchen storage or as a take away parcel container for offices, schools, colleges, restaurants parcel and delivery",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pack-8-0094,"Pet Hinged Rectangle Container Flat 750 ML, 6 x 50pcs",,Pet Hinged Rectangle Container Flat 750 ML - 6 x 50pcs,"Pet Hinged Rectangle Container Flat 750 ML - 6 x 50pcs - Ideal for packaging of rice, noodles, pasta, maggi, gravy, yogurt, poha, Etc. It can be used to as kitchen storage or as a take away parcel container for offices, schools, colleges, restaurants parcel and delivery. Transparent lids makes these containers. Microwave safe and easily stackable.",,1,143,,PHRCF750,50,,,,"Pet Hinged Rectangle Container Flat 750 ML, 6 x 50pcs",Pet Hinged Rectangle Container Flat 750 ML - 6 x 50pcs,Food Packaging > Containers > Take-Out,/pet-hinged-rectangle-container-flat-750-ml-6-x-50-pcs.jpg,"Ideal for packaging of rice, noodles, pasta, maggi, gravy, yogurt, poha, etc"," It can be used to as kitchen storage or as a take away parcel container for offices, schools, colleges, restaurants parcel and delivery",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pack-8-0095,Pet Hinged Rectangle Container Flat 1000 ML - 6 x 50pcs,,Pet Hinged Rectangle Container Flat 1000 ML - 6 x 50 pcs,"Pet Hinged Rectangle Container Flat 1000 ML - 6 x 50pcs - Ideal for packaging of rice, noodles, pasta, maggi, gravy, yogurt, poha, Etc. It can be used to as kitchen storage or as a take away parcel container for offices, schools, colleges, restaurants parcel and delivery. Transparent lids makes these containers. Microwave safe and easily stackable.",,1,159.5,,PHRCF1000,50,,,,Pet Hinged Rectangle Container Flat 1000 ML - 6 x 50pcs,Pet Hinged Rectangle Container Flat 1000 ML - 6 x 50 pcs,Food Packaging > Containers > Take-Out,/pet-hinged-rectangle-container-flat-1000-ml-6-x-50-pcs.jpg,"Ideal for packaging of rice, noodles, pasta, maggi, gravy, yogurt, poha, etc"," It can be used to as kitchen storage or as a take away parcel container for offices, schools, colleges, restaurants parcel and delivery",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pack-8-0096,Pet Hinged Round Container Dome Lid 8 oz - 6 x 50pcs,,Pet Hinged Round Container Dome Lid 8 oz - 6 x 50 pcs,"Pet Hinged Round Container Dome Lid 8 oz - 6 x 50 pcs - These plastic portion control containers are perfect for round pastries, bite-size pizzas, cookies, candies, dry fruits, etc Each of the food storage containers comes with a hinged Lid that seals in fresh flavors, odors, and liquids to prevent spills or accidents. Great as meal prep containers, support your weight loss and fitness goals by meal planning days or weeks in advance. ",,1,77,,PHRCD8,50,,,,Pet Hinged Round Container Dome Lid 8 oz - 6 x 50pcs,Pet Hinged Round Container Dome Lid 8 oz - 6 x 50 pcs,Food Packaging > Containers > Take-Out,/pet-hinged-round-container-dome-lid-8-oz-6-x-50-pcs,"These plastic portion control containers are perfect for round pastries, bite-size pizzas, cookies, candies, dry fruits, etc",Each of the food storage containers comes with a hinged Lid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
